0.030490,0.001673,0.000464,0.002165,0.123676,0.003447,0.008930,0.008786,0.006607,0.000325,0.088269,0.003083,0.005030,0.036609,0.182165,0.031243,0.030569,0.027137,0.298979,0.011224,0.126507,0.000055,0.059167,0.002364,0.186497,0.162497,0.000179,0.002837,0.000038,0.001820,-0.056137,-0.046768,-0.020102,-0.028110,-0.031115,-0.053062,-0.073670,-0.104059,-0.006969,-0.029831,0.046552,0.044703,0.099147,0.008644,0.052995,0.044084,0.035898,0.045794,0.019419,0.061469
0.031506,0.001743,0.000484,0.002255,0.126317,0.003605,0.009265,0.009124,0.006871,0.000343,0.090638,0.003204,0.005214,0.037699,0.186357,0.032476,0.031530,0.027965,0.305172,0.011644,0.129540,0.000058,0.060574,0.002448,0.190919,0.166686,0.000189,0.002952,0.000040,0.001891,-0.056756,-0.047313,-0.020336,-0.028441,-0.031476,-0.053661,-0.074496,-0.105178,-0.007051,-0.030183,0.047083,0.045205,0.100243,0.008745,0.053585,0.044592,0.036315,0.046295,0.019633,0.062159
0.032552,0.001816,0.000505,0.002349,0.129000,0.003770,0.009611,0.009473,0.007145,0.000361,0.093057,0.003329,0.005404,0.038815,0.190620,0.033752,0.032517,0.028815,0.311446,0.012078,0.132623,0.000061,0.062007,0.002536,0.195419,0.170951,0.000200,0.003071,0.000043,0.001966,-0.057382,-0.047865,-0.020572,-0.028776,-0.031841,-0.054266,-0.075331,-0.106307,-0.007134,-0.030539,0.047620,0.045713,0.101350,0.008848,0.054180,0.045106,0.036736,0.046802,0.019848,0.062855
0.033627,0.001892,0.000527,0.002447,0.131724,0.003942,0.009968,0.009834,0.007429,0.000381,0.095527,0.003458,0.005601,0.039959,0.194954,0.035072,0.033531,0.029686,0.317800,0.012526,0.135757,0.000065,0.063465,0.002626,0.199996,0.175291,0.000211,0.003195,0.000046,0.002043,-0.058014,-0.048423,-0.020811,-0.029115,-0.032210,-0.054878,-0.076174,-0.107447,-0.007218,-0.030899,0.048162,0.046226,0.102468,0.008951,0.054781,0.045625,0.037163,0.047313,0.020066,0.063559
0.034733,0.001971,0.000549,0.002549,0.134489,0.004121,0.010337,0.010207,0.007722,0.000401,0.098050,0.003592,0.005804,0.041131,0.199361,0.036436,0.034572,0.030579,0.324234,0.012989,0.138941,0.000069,0.064950,0.002719,0.204652,0.179708,0.000223,0.003323,0.000048,0.002122,-0.058652,-0.048987,-0.021053,-0.029458,-0.032583,-0.055496,-0.077027,-0.108598,-0.007303,-0.031262,0.048710,0.046744,0.103597,0.009056,0.055388,0.046150,0.037594,0.047829,0.020286,0.064270
0.035870,0.002053,0.000572,0.002654,0.137297,0.004307,0.010718,0.010593,0.008026,0.000423,0.100624,0.003731,0.006013,0.042333,0.203840,0.037846,0.035642,0.031495,0.330747,0.013466,0.142176,0.000073,0.066460,0.002816,0.209387,0.184201,0.000235,0.003456,0.000051,0.002205,-0.059297,-0.049557,-0.021297,-0.029805,-0.032960,-0.056121,-0.077888,-0.109760,-0.007388,-0.031631,0.049264,0.047268,0.104738,0.009162,0.056002,0.046680,0.038029,0.048350,0.020509,0.064989
0.037039,0.002138,0.000597,0.002763,0.140146,0.004501,0.011112,0.010992,0.008341,0.000445,0.103252,0.003874,0.006230,0.043563,0.208392,0.039303,0.036739,0.032433,0.337340,0.013959,0.145461,0.000077,0.067998,0.002915,0.214201,0.188770,0.000249,0.003593,0.000055,0.002291,-0.059948,-0.050134,-0.021544,-0.030156,-0.033341,-0.056752,-0.078758,-0.110932,-0.007475,-0.032003,0.049824,0.047797,0.105889,0.009270,0.056621,0.047217,0.038470,0.048877,0.020733,0.065715
0.038241,0.002226,0.000622,0.002877,0.143038,0.004703,0.011518,0.011404,0.008666,0.000469,0.105934,0.004022,0.006453,0.044824,0.213018,0.040808,0.037866,0.033394,0.344011,0.014468,0.148798,0.000082,0.069561,0.003018,0.219095,0.193415,0.000263,0.003736,0.000058,0.002379,-0.060606,-0.050717,-0.021793,-0.030511,-0.033727,-0.057390,-0.079636,-0.112116,-0.007563,-0.032380,0.050390,0.048331,0.107053,0.009378,0.057247,0.047759,0.038916,0.049408,0.020960,0.066448
0.039475,0.002317,0.000648,0.002994,0.145973,0.004913,0.011937,0.011830,0.009003,0.000494,0.108671,0.004175,0.006684,0.046114,0.217717,0.042363,0.039023,0.034379,0.350760,0.014993,0.152185,0.000086,0.071152,0.003123,0.224069,0.198138,0.000277,0.003884,0.000062,0.002471,-0.061270,-0.051307,-0.022046,-0.030869,-0.034117,-0.058034,-0.080524,-0.113311,-0.007652,-0.032760,0.050962,0.048871,0.108228,0.009488,0.057879,0.048307,0.039366,0.049945,0.021188,0.067189
0.040744,0.002412,0.000675,0.003116,0.148950,0.005131,0.012369,0.012270,0.009351,0.000520,0.111462,0.004334,0.006922,0.047436,0.222490,0.043968,0.040210,0.035387,0.357587,0.015535,0.155622,0.000092,0.072770,0.003233,0.229124,0.202937,0.000293,0.004037,0.000065,0.002566,-0.061940,-0.051903,-0.022301,-0.031232,-0.034511,-0.058686,-0.081421,-0.114517,-0.007741,-0.033146,0.051540,0.049417,0.109415,0.009599,0.058518,0.048861,0.039822,0.050487,0.021420,0.067938
0.042047,0.002511,0.000703,0.003243,0.151970,0.005359,0.012815,0.012724,0.009711,0.000548,0.114309,0.004498,0.007168,0.048789,0.227338,0.045626,0.041427,0.036420,0.364491,0.016093,0.159111,0.000097,0.074415,0.003345,0.234260,0.207813,0.000309,0.004195,0.000069,0.002664,-0.062617,-0.052506,-0.022559,-0.031599,-0.034910,-0.059344,-0.082327,-0.115734,-0.007832,-0.033535,0.052124,0.049968,0.110613,0.009711,0.059163,0.049421,0.040282,0.051034,0.021653,0.068694
0.043386,0.002613,0.000733,0.003374,0.155033,0.005595,0.013275,0.013194,0.010083,0.000576,0.117213,0.004667,0.007422,0.050174,0.232261,0.047338,0.042677,0.037478,0.371471,0.016670,0.162650,0.000102,0.076088,0.003461,0.239478,0.212766,0.000326,0.004359,0.000074,0.002766,-0.063301,-0.053116,-0.022820,-0.031971,-0.035313,-0.060008,-0.083243,-0.116962,-0.007924,-0.033930,0.052714,0.050525,0.111823,0.009824,0.059814,0.049988,0.040748,0.051586,0.021888,0.069457
0.044760,0.002718,0.000763,0.003510,0.158139,0.005841,0.013749,0.013679,0.010467,0.000607,0.120173,0.004842,0.007684,0.051591,0.237258,0.049104,0.043958,0.038561,0.378527,0.017264,0.166239,0.000108,0.077788,0.003581,0.244777,0.217795,0.000344,0.004529,0.000078,0.002872,-0.063992,-0.053732,-0.023084,-0.032346,-0.035720,-0.060680,-0.084167,-0.118202,-0.008017,-0.034328,0.053310,0.051087,0.113045,0.009939,0.060472,0.050560,0.041218,0.052144,0.022126,0.070229
0.046172,0.002828,0.000795,0.003651,0.161288,0.006097,0.014238,0.014179,0.010865,0.000638,0.123192,0.005023,0.007955,0.053042,0.242331,0.050926,0.045273,0.039669,0.385658,0.017876,0.169879,0.000115,0.079516,0.003705,0.250159,0.222901,0.000362,0.004705,0.000083,0.002981,-0.064689,-0.054355,-0.023351,-0.032726,-0.036132,-0.061358,-0.085101,-0.119453,-0.008110,-0.034731,0.053913,0.051655,0.114279,0.010055,0.061136,0.051139,0.041694,0.052707,0.022367,0.071009
0.047621,0.002942,0.000828,0.003798,0.164480,0.006363,0.014743,0.014696,0.011276,0.000672,0.126268,0.005210,0.008234,0.054526,0.247480,0.052806,0.046621,0.040803,0.392863,0.018507,0.173570,0.000121,0.081272,0.003832,0.255623,0.228083,0.000382,0.004887,0.000088,0.003094,-0.065393,-0.054986,-0.023620,-0.033110,-0.036548,-0.062044,-0.086045,-0.120715,-0.008205,-0.035139,0.054522,0.052229,0.115526,0.010172,0.061807,0.051723,0.042175,0.053275,0.022609,0.071796
0.049108,0.003059,0.000862,0.003949,0.167716,0.006640,0.015262,0.015230,0.011700,0.000706,0.129403,0.005403,0.008522,0.056044,0.252705,0.054744,0.048003,0.041964,0.400141,0.019158,0.177310,0.000128,0.083057,0.003963,0.261169,0.233341,0.000403,0.005075,0.000093,0.003211,-0.066105,-0.055623,-0.023893,-0.033498,-0.036969,-0.062737,-0.086998,-0.121990,-0.008301,-0.035552,0.055138,0.052809,0.116784,0.010291,0.062485,0.052315,0.042662,0.053849,0.022854,0.072591
0.050634,0.003181,0.000898,0.004106,0.170996,0.006928,0.015798,0.015780,0.012138,0.000743,0.132598,0.005603,0.008819,0.057597,0.258005,0.056743,0.049420,0.043152,0.407492,0.019828,0.181101,0.000136,0.084869,0.004099,0.266798,0.238675,0.000425,0.005270,0.000099,0.003332,-0.066822,-0.056267,-0.024169,-0.033891,-0.037394,-0.063436,-0.087961,-0.123275,-0.008398,-0.035969,0.055760,0.053395,0.118055,0.010411,0.063169,0.052912,0.043153,0.054429,0.023101,0.073395
0.052200,0.003308,0.000934,0.004269,0.174319,0.007226,0.016350,0.016348,0.012591,0.000781,0.135852,0.005809,0.009125,0.059185,0.263382,0.058804,0.050873,0.044366,0.414914,0.020518,0.184941,0.000143,0.086711,0.004238,0.272511,0.244084,0.000448,0.005472,0.000104,0.003457,-0.067547,-0.056919,-0.024447,-0.034289,-0.037825,-0.064143,-0.088933,-0.124573,-0.008496,-0.036390,0.056388,0.053986,0.119338,0.010532,0.063860,0.053516,0.043651,0.055013,0.023351,0.074206
0.053807,0.003439,0.000973,0.004438,0.177686,0.007537,0.016918,0.016934,0.013059,0.000821,0.139167,0.006021,0.009441,0.060808,0.268835,0.060928,0.052361,0.045609,0.422406,0.021229,0.188831,0.000151,0.088581,0.004382,0.278306,0.249569,0.000472,0.005680,0.000111,0.003586,-0.068279,-0.057577,-0.024729,-0.034691,-0.038259,-0.064857,-0.089915,-0.125882,-0.008596,-0.036817,0.057024,0.054584,0.120634,0.010655,0.064558,0.054126,0.044153,0.055604,0.023603,0.075026
0.055455,0.003574,0.001012,0.004612,0.181097,0.007859,0.017504,0.017539,0.013541,0.000863,0.142543,0.006241,0.009766,0.062468,0.274364,0.063117,0.053887,0.046879,0.429968,0.021962,0.192770,0.000160,0.090479,0.004530,0.284185,0.255128,0.000497,0.005896,0.000117,0.003720,-0.069018,-0.058243,-0.025014,-0.035097,-0.038699,-0.065579,-0.090908,-0.127204,-0.008696,-0.037249,0.057665,0.055188,0.121942,0.010779,0.065263,0.054743,0.044661,0.056200,0.023858,0.075854
0.057145,0.003715,0.001053,0.004793,0.184551,0.008194,0.018107,0.018162,0.014039,0.000907,0.145980,0.006468,0.010102,0.064165,0.279970,0.065372,0.055450,0.048178,0.437598,0.022716,0.196757,0.000169,0.092407,0.004683,0.290148,0.260762,0.000523,0.006119,0.000124,0.003858,-0.069765,-0.058917,-0.025302,-0.035508,-0.039143,-0.066307,-0.091910,-0.128537,-0.008798,-0.037685,0.058314,0.055798,0.123262,0.010904,0.065975,0.055367,0.045175,0.056802,0.024114,0.076690
0.058879,0.003860,0.001096,0.004980,0.188049,0.008542,0.018728,0.018805,0.014553,0.000954,0.149480,0.006701,0.010448,0.065899,0.285653,0.067694,0.057051,0.049505,0.445295,0.023492,0.200793,0.000178,0.094364,0.004840,0.296193,0.266470,0.000551,0.006349,0.000131,0.004001,-0.070518,-0.059597,-0.025593,-0.035924,-0.039593,-0.067044,-0.092922,-0.129882,-0.008900,-0.038126,0.058969,0.056413,0.124596,0.011031,0.066694,0.055997,0.045694,0.057409,0.024374,0.077534
0.060655,0.004011,0.001140,0.005174,0.191591,0.008903,0.019368,0.019468,0.015083,0.001002,0.153042,0.006943,0.010805,0.067671,0.291413,0.070086,0.058692,0.050862,0.453058,0.024291,0.204878,0.000188,0.096349,0.005002,0.302322,0.272250,0.000580,0.006587,0.000139,0.004149,-0.071278,-0.060285,-0.025887,-0.036344,-0.040047,-0.067787,-0.093944,-0.131239,-0.009004,-0.038573,0.059631,0.057036,0.125942,0.011159,0.067419,0.056634,0.046219,0.058022,0.024636,0.078387
0.062477,0.004167,0.001186,0.005375,0.195176,0.009277,0.020026,0.020151,0.015630,0.001052,0.156667,0.007192,0.011173,0.069482,0.297249,0.072548,0.060372,0.052249,0.460886,0.025113,0.209010,0.000199,0.098365,0.005169,0.308535,0.278103,0.000611,0.006834,0.000147,0.004302,-0.072046,-0.060981,-0.026184,-0.036769,-0.040506,-0.068538,-0.094976,-0.132608,-0.009109,-0.039024,0.060300,0.057664,0.127302,0.011289,0.068152,0.057278,0.046750,0.058641,0.024900,0.079249
0.064343,0.004328,0.001234,0.005582,0.198805,0.009666,0.020703,0.020855,0.016194,0.001105,0.160355,0.007449,0.011552,0.071332,0.303161,0.075083,0.062092,0.053665,0.468777,0.025959,0.213189,0.000210,0.100409,0.005341,0.314831,0.284028,0.000643,0.007088,0.000156,0.004460,-0.072821,-0.061685,-0.026485,-0.037199,-0.040970,-0.069297,-0.096019,-0.133990,-0.009215,-0.039481,0.060976,0.058298,0.128674,0.011420,0.068892,0.057929,0.047286,0.059265,0.025167,0.080119
0.066256,0.004495,0.001283,0.005797,0.202478,0.010070,0.021399,0.021580,0.016776,0.001161,0.164108,0.007714,0.011943,0.073221,0.309150,0.077691,0.063853,0.055112,0.476730,0.026829,0.217415,0.000222,0.102483,0.005518,0.321210,0.290024,0.000677,0.007351,0.000165,0.004623,-0.073604,-0.062396,-0.026789,-0.037634,-0.041439,-0.070064,-0.097072,-0.135384,-0.009323,-0.039942,0.061659,0.058939,0.130059,0.011553,0.069639,0.058586,0.047829,0.059896,0.025436,0.080998
0.068215,0.004668,0.001334,0.006020,0.206195,0.010489,0.022116,0.022328,0.017376,0.001219,0.167924,0.007987,0.012345,0.075150,0.315216,0.080374,0.065656,0.056590,0.484744,0.027724,0.221687,0.000234,0.104586,0.005700,0.327673,0.296091,0.000712,0.007623,0.000175,0.004792,-0.074394,-0.063115,-0.027096,-0.038074,-0.041913,-0.070838,-0.098135,-0.136790,-0.009431,-0.040409,0.062349,0.059587,0.131458,0.011687,0.070393,0.059251,0.048377,0.060532,0.025708,0.081885
0.070223,0.004846,0.001387,0.006250,0.209955,0.010923,0.022853,0.023098,0.017994,0.001280,0.171806,0.008268,0.012759,0.077120,0.321358,0.083134,0.067502,0.058099,0.492817,0.028645,0.226004,0.000247,0.106719,0.005888,0.334219,0.302227,0.000749,0.007903,0.000185,0.004966,-0.075191,-0.063842,-0.027407,-0.038518,-0.042392,-0.071620,-0.099209,-0.138209,-0.009541,-0.040881,0.063046,0.060240,0.132870,0.011822,0.071155,0.059922,0.048931,0.061174,0.025982,0.082781
0.072279,0.005031,0.001442,0.006488,0.213758,0.011373,0.023612,0.023891,0.018631,0.001343,0.175753,0.008559,0.013186,0.079130,0.327576,0.085973,0.069391,0.059640,0.500947,0.029591,0.230367,0.000260,0.108882,0.006081,0.340847,0.308431,0.000788,0.008193,0.000195,0.005147,-0.075996,-0.064576,-0.027721,-0.038968,-0.042877,-0.072410,-0.100294,-0.139640,-0.009652,-0.041359,0.063750,0.060901,0.134295,0.011959,0.071924,0.060601,0.049491,0.061822,0.026259,0.083686
0.074384,0.005222,0.001499,0.006734,0.217604,0.011840,0.024391,0.024708,0.019287,0.001409,0.179765,0.008858,0.013626,0.081183,0.333870,0.088891,0.071324,0.061212,0.509134,0.030564,0.234775,0.000275,0.111074,0.006280,0.347558,0.314703,0.000829,0.008492,0.000206,0.005333,-0.076808,-0.065319,-0.028038,-0.039423,-0.043366,-0.073207,-0.101389,-0.141083,-0.009764,-0.041841,0.064462,0.061567,0.135734,0.012098,0.072700,0.061287,0.050057,0.062476,0.026539,0.084600
0.076539,0.005420,0.001558,0.006988,0.221494,0.012325,0.025193,0.025549,0.019964,0.001479,0.183844,0.009166,0.014079,0.083278,0.340240,0.091891,0.073302,0.062817,0.517375,0.031564,0.239226,0.000290,0.113296,0.006484,0.354351,0.321041,0.000872,0.008801,0.000218,0.005525,-0.077629,-0.066070,-0.028359,-0.039883,-0.043861,-0.074013,-0.102495,-0.142540,-0.009878,-0.042330,0.065180,0.062241,0.137186,0.012238,0.073483,0.061980,0.050629,0.063136,0.026821,0.085523
0.078745,0.005624,0.001620,0.007251,0.225427,0.012827,0.026016,0.026415,0.020660,0.001551,0.187989,0.009484,0.014545,0.085415,0.346686,0.094974,0.075325,0.064455,0.525669,0.032591,0.243720,0.000305,0.115548,0.006695,0.361227,0.327445,0.000916,0.009120,0.000231,0.005723,-0.078456,-0.066829,-0.028684,-0.040348,-0.044362,-0.074827,-0.103611,-0.144009,-0.009992,-0.042823,0.065907,0.062921,0.138652,0.012380,0.074275,0.062681,0.051208,0.063802,0.027106,0.086455
0.081003,0.005835,0.001683,0.007523,0.229403,0.013347,0.026863,0.027306,0.021378,0.001627,0.192200,0.009811,0.015025,0.087596,0.353206,0.098142,0.077395,0.066126,0.534013,0.033647,0.248257,0.000322,0.117829,0.006911,0.368184,0.333913,0.000963,0.009450,0.000244,0.005928,-0.079292,-0.067597,-0.029011,-0.040818,-0.044867,-0.075649,-0.104739,-0.145490,-0.010108,-0.043323,0.066640,0.063607,0.140132,0.012523,0.075073,0.063389,0.051792,0.064474,0.027393,0.087396
0.083314,0.006054,0.001749,0.007805,0.233421,0.013886,0.027733,0.028223,0.022116,0.001707,0.196478,0.010148,0.015519,0.089821,0.359802,0.101396,0.079511,0.067830,0.542408,0.034731,0.252835,0.000339,0.120140,0.007134,0.375222,0.340444,0.001012,0.009789,0.000258,0.006140,-0.080135,-0.068373,-0.029343,-0.041294,-0.045378,-0.076479,-0.105878,-0.146985,-0.010226,-0.043828,0.067381,0.064300,0.141625,0.012668,0.075880,0.064104,0.052383,0.065152,0.027683,0.088346
0.085677,0.006279,0.001817,0.008095,0.237481,0.014444,0.028626,0.029167,0.022877,0.001789,0.200824,0.010495,0.016028,0.092090,0.366472,0.104738,0.081675,0.069569,0.550849,0.035845,0.257454,0.000357,0.122481,0.007363,0.382341,0.347037,0.001063,0.010140,0.000272,0.006358,-0.080986,-0.069157,-0.029678,-0.041774,-0.045895,-0.077317,-0.107027,-0.148492,-0.010344,-0.044338,0.068130,0.065001,0.143133,0.012814,0.076694,0.064827,0.052980,0.065837,0.027976,0.089306
0.088096,0.006512,0.001887,0.008395,0.241584,0.015022,0.029544,0.030137,0.023659,0.001876,0.205237,0.010853,0.016552,0.094404,0.373216,0.108169,0.083888,0.071341,0.559337,0.036988,0.262113,0.000377,0.124851,0.007599,0.389540,0.353690,0.001117,0.010501,0.000288,0.006584,-0.081845,-0.069950,-0.030016,-0.042261,-0.046417,-0.078163,-0.108188,-0.150013,-0.010464,-0.044855,0.068886,0.065707,0.144654,0.012962,0.077515,0.065557,0.053584,0.066527,0.028271,0.090274
0.090569,0.006753,0.001960,0.008706,0.245729,0.015621,0.030486,0.031136,0.024465,0.001966,0.209717,0.011221,0.017090,0.096763,0.380034,0.111692,0.086150,0.073149,0.567868,0.038162,0.266811,0.000397,0.127252,0.007841,0.396819,0.360402,0.001173,0.010874,0.000304,0.006817,-0.082712,-0.070751,-0.030358,-0.042752,-0.046944,-0.079018,-0.109360,-0.151546,-0.010586,-0.045377,0.069650,0.066421,0.146190,0.013112,0.078345,0.066295,0.054194,0.067224,0.028569,0.091252
0.093098,0.007001,0.002036,0.009026,0.249915,0.016241,0.031454,0.032163,0.025293,0.002061,0.214266,0.011600,0.017644,0.099168,0.386925,0.115307,0.088462,0.074991,0.576441,0.039367,0.271548,0.000418,0.129681,0.008090,0.404177,0.367172,0.001232,0.011259,0.000321,0.007057,-0.083587,-0.071561,-0.030704,-0.043250,-0.047478,-0.079881,-0.110543,-0.153093,-0.010708,-0.045905,0.070422,0.067142,0.147740,0.013263,0.079182,0.067041,0.054811,0.067927,0.028870,0.092240
0.095683,0.007258,0.002114,0.009357,0.254143,0.016883,0.032447,0.033219,0.026146,0.002159,0.218883,0.011990,0.018214,0.101619,0.393888,0.119016,0.090824,0.076868,0.585053,0.040604,0.276321,0.000440,0.132141,0.008346,0.411614,0.373998,0.001294,0.011656,0.000338,0.007305,-0.084470,-0.072380,-0.031053,-0.043752,-0.048016,-0.080753,-0.111738,-0.154653,-0.010832,-0.046438,0.071201,0.067870,0.149304,0.013416,0.080027,0.067794,0.055434,0.068636,0.029174,0.093237
0.098326,0.007523,0.002195,0.009699,0.258412,0.017547,0.033467,0.034305,0.027022,0.002262,0.223568,0.012391,0.018801,0.104117,0.400924,0.122822,0.093238,0.078781,0.593703,0.041873,0.281131,0.000463,0.134630,0.008610,0.419129,0.380878,0.001358,0.012065,0.000357,0.007560,-0.085361,-0.073207,-0.031407,-0.044261,-0.048561,-0.081633,-0.112944,-0.156226,-0.010958,-0.046978,0.071988,0.068605,0.150882,0.013571,0.080880,0.068556,0.056064,0.069352,0.029480,0.094244
0.101028,0.007797,0.002278,0.010052,0.262722,0.018235,0.034513,0.035421,0.027923,0.002370,0.228321,0.012804,0.019404,0.106662,0.408031,0.126725,0.095705,0.080730,0.602389,0.043175,0.285977,0.000488,0.137148,0.008880,0.426721,0.387812,0.001425,0.012486,0.000377,0.007824,-0.086260,-0.074044,-0.031764,-0.044775,-0.049111,-0.082522,-0.114162,-0.157812,-0.011084,-0.047524,0.072784,0.069346,0.152475,0.013727,0.081741,0.069325,0.056701,0.070074,0.029789,0.095260
0.103788,0.008079,0.002365,0.010416,0.267072,0.018946,0.035586,0.036568,0.028850,0.002482,0.233143,0.013228,0.020024,0.109255,0.415209,0.130727,0.098224,0.082715,0.611108,0.044510,0.290856,0.000513,0.139695,0.009159,0.434389,0.394796,0.001496,0.012921,0.000398,0.008096,-0.087168,-0.074889,-0.032124,-0.045294,-0.049668,-0.083420,-0.115392,-0.159411,-0.011212,-0.048076,0.073587,0.070095,0.154083,0.013885,0.082610,0.070102,0.057344,0.070803,0.030101,0.096286
0.106608,0.008371,0.002454,0.010792,0.271463,0.019682,0.036687,0.037747,0.029803,0.002599,0.238034,0.013665,0.020662,0.111896,0.422457,0.134829,0.100797,0.084737,0.619858,0.045880,0.295769,0.000540,0.142272,0.009444,0.442133,0.401830,0.001569,0.013369,0.000420,0.008377,-0.088083,-0.075744,-0.032489,-0.045820,-0.050230,-0.084326,-0.116633,-0.161024,-0.011342,-0.048634,0.074398,0.070851,0.155705,0.014045,0.083486,0.070888,0.057995,0.071538,0.030416,0.097322
